CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Antiquity_months,Total_count_products,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,debt,Open_To_Buy,Total_Trans_Amt,Total_AmtTrans_Chng_Q4_Q1,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
790023408,Existing Customer,47,F,3,Unknown,Single,Less than $40K,Blue,39,6,2,1,2915,2422,493,4037,0.576,83,0.766,0.831
720403008,Existing Customer,50,F,3,Uneducated,Married,Unknown,Blue,38,4,4,1,11486,0,11486,4918,0.383,79,0.549,0
709581483,Attrited Customer,40,F,4,Doctorate,Married,Less than $40K,Blue,21,1,2,1,2984,2517,467,2373,0.574,53,0.359,0.843
711201108,Attrited Customer,37,F,3,High School,Single,Less than $40K,Blue,29,3,3,3,1653,0,1653,2284,0.517,35,0.296,0
708784083,Existing Customer,47,F,3,Uneducated,Single,Less than $40K,Blue,36,5,2,1,2723,1588,1135,4307,0.852,83,0.844,0.583
712838358,Existing Customer,40,F,4,Uneducated,Married,Less than $40K,Blue,31,5,2,3,1438.3,0,1438.3,4702,0.553,84,0.714,0
714887808,Attrited Customer,43,F,1,Uneducated,Single,Less than $40K,Blue,36,1,3,2,1818,0,1818,2279,0.758,50,0.724,0
716581983,Existing Customer,56,F,0,College,Married,$40K - $60K,Blue,36,5,2,3,4384,929,3455,4792,0.678,91,0.75,0.212
716930133,Existing Customer,43,F,3,High School,Unknown,Less than $40K,Blue,36,3,3,2,1824,0,1824,4594,0.797,86,0.654,0
808981608,Existing Customer,50,F,2,Uneducated,Married,Less than $40K,Blue,45,4,1,0,5452,540,4912,4220,0.539,66,0.737,0.099
709714008,Attrited Customer,50,F,1,Unknown,Single,Unknown,Blue,39,6,3,3,9248,0,9248,2325,0.613,45,0.552,0
811942983,Existing Customer,55,M,2,High School,Married,$120K +,Blue,50,3,2,3,17627,1756,15871,4836,0.757,74,0.721,0.1
715565058,Existing Customer,27,F,1,Uneducated,Unknown,Less than $40K,Blue,16,3,1,2,1438.3,0,1438.3,4479,0.469,70,0.628,0
714519408,Attrited Customer,44,F,3,College,Married,Less than $40K,Blue,36,2,3,3,5357,2139,3218,1979,0.499,48,0.655,0.399
719153433,Existing Customer,49,F,4,Uneducated,Married,Unknown,Blue,38,4,2,1,2542,850,1692,4972,0.723,79,0.717,0.334
809127858,Existing Customer,51,F,1,Post-Graduate,Single,$40K - $60K,Blue,46,4,1,3,2275,1219,1056,4807,0.639,72,0.6,0.536
712740108,Attrited Customer,43,F,4,Uneducated,Divorced,Less than $40K,Blue,33,6,3,1,1706,0,1706,2371,0.601,45,0.5,0
720251358,Attrited Customer,54,F,2,High School,Divorced,Less than $40K,Blue,36,6,3,1,3591,2517,1074,2313,0.665,43,0.536,0.701
713935533,Existing Customer,44,M,3,Graduate,Single,$40K - $60K,Silver,29,5,1,3,19360,870,18490,3966,0.532,78,0.902,0.045
710243208,Existing Customer,56,F,4,Unknown,Married,Less than $40K,Blue,44,3,3,2,1707,0,1707,4846,0.683,80,0.569,0
708870408,Existing Customer,53,M,4,Unknown,Single,Less than $40K,Blue,43,6,3,1,3844,2079,1765,4271,0.755,56,0.806,0.541
795844983,Existing Customer,45,F,3,High School,Married,$40K - $60K,Blue,39,6,4,1,2851,0,2851,3916,0.482,64,0.829,0
828294933,Attrited Customer,49,F,3,High School,Married,Less than $40K,Blue,45,3,2,3,2951,2437,514,2519,0.765,36,0.565,0.826
713531808,Existing Customer,38,F,1,Doctorate,Married,Less than $40K,Blue,28,6,1,1,1438.3,0,1438.3,4475,0.813,74,0.644,0
712307283,Attrited Customer,54,M,1,College,Single,$120K +,Blue,37,6,2,3,9090,2517,6573,2239,0.661,43,0.72,0.277
715778358,Existing Customer,45,M,5,Graduate,Married,$120K +,Blue,26,6,3,2,34516,797,33719,3643,1.133,59,1.034,0.023
778910883,Attrited Customer,53,M,2,Unknown,Married,$80K - $120K,Blue,34,4,3,2,1837,875,962,2169,0.58,43,0.654,0.476
710637183,Existing Customer,48,F,4,Graduate,Single,Unknown,Blue,40,3,3,3,2300,1906,394,4538,0.803,71,0.868,0.829
712781883,Existing Customer,36,F,1,Uneducated,Married,Less than $40K,Blue,36,6,1,3,2611,537,2074,5121,0.848,83,0.804,0.206
709664658,Existing Customer,40,M,4,Unknown,Unknown,$80K - $120K,Blue,27,4,3,2,22863,927,21936,4071,0.569,69,0.725,0.041
717574683,Existing Customer,53,F,3,Unknown,Married,$40K - $60K,Blue,46,6,3,1,2192,1146,1046,4756,0.622,85,0.735,0.523
771497283,Existing Customer,40,F,2,High School,Divorced,Less than $40K,Blue,28,4,6,3,2917,1310,1607,4736,0.757,79,0.795,0.449
714991608,Existing Customer,41,F,3,High School,Single,$40K - $60K,Blue,31,3,3,2,1438.3,913,525.3,4300,0.981,68,0.619,0.635
779848383,Attrited Customer,37,F,3,Graduate,Single,Less than $40K,Blue,21,4,2,2,1784,577,1207,2348,0.542,47,0.516,0.323
715495308,Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,36,5,4,1,8919,2231,6688,3923,0.562,73,1.028,0.25
712431183,Existing Customer,52,F,2,Uneducated,Single,Less than $40K,Blue,37,4,3,1,2164,0,2164,5282,0.688,80,0.818,0
714895608,Existing Customer,48,F,2,Unknown,Single,Unknown,Blue,38,4,4,3,2792,1375,1417,4364,0.854,62,0.879,0.492
718324983,Existing Customer,60,F,0,College,Married,Less than $40K,Blue,49,5,3,3,1634,1155,479,4522,0.874,83,0.766,0.707
713541033,Existing Customer,39,F,1,College,Single,Less than $40K,Blue,32,4,2,3,2144,1557,587,4571,0.775,85,0.848,0.726
771989733,Existing Customer,37,M,2,Unknown,Single,$40K - $60K,Blue,26,4,1,2,3664,1449,2215,4413,0.712,65,0.548,0.395
789698733,Existing Customer,40,F,4,Uneducated,Married,Less than $40K,Blue,27,5,3,1,4788,1088,3700,4438,0.808,78,0.95,0.227
787514433,Existing Customer,34,F,3,College,Married,Less than $40K,Blue,23,3,3,3,2164,1176,988,5075,0.835,71,0.868,0.543
811081083,Existing Customer,48,F,3,Uneducated,Single,Less than $40K,Blue,43,5,4,2,1532,1183,349,4359,0.617,78,0.857,0.772
717371583,Attrited Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,36,1,3,5,1883,400,1483,1954,0.528,45,0.5,0.212
715579233,Existing Customer,44,F,3,Doctorate,Single,$40K - $60K,Blue,40,4,1,3,3659,1356,2303,4861,0.715,74,0.762,0.371
781930233,Existing Customer,47,F,2,High School,Married,Less than $40K,Blue,37,6,1,1,2946,2338,608,4717,0.58,70,0.628,0.794
716825808,Existing Customer,45,F,3,Uneducated,Divorced,Less than $40K,Blue,36,5,1,0,2697,2216,481,4063,0.681,75,0.786,0.822
757053408,Existing Customer,47,F,1,Graduate,Single,Unknown,Blue,40,3,1,3,3811,1970,1841,3578,0.828,76,0.689,0.517
788418933,Existing Customer,35,F,2,Graduate,Married,$40K - $60K,Blue,27,5,2,3,1613,1085,528,5000,0.659,85,0.848,0.673
788898933,Existing Customer,42,F,4,College,Married,Less than $40K,Blue,27,6,2,1,2043,0,2043,5198,1.019,77,0.711,0
712163433,Attrited Customer,47,M,3,Uneducated,Married,$40K - $60K,Blue,29,1,2,4,1684,644,1040,2164,0.723,36,0.714,0.382
717343833,Existing Customer,47,F,5,Uneducated,Unknown,Unknown,Blue,34,4,1,3,3127,2094,1033,4518,0.709,86,0.83,0.67
820868508,Existing Customer,47,M,2,College,Married,$40K - $60K,Blue,43,3,4,1,7106,736,6370,5192,0.687,75,0.562,0.104
789240258,Existing Customer,50,F,2,Uneducated,Single,$40K - $60K,Blue,35,4,3,1,2784,2458,326,4904,0.798,81,0.8,0.883
716951658,Existing Customer,51,F,3,High School,Single,$40K - $60K,Blue,38,5,3,1,5536,0,5536,4281,0.695,82,0.822,0
718932633,Existing Customer,45,F,3,College,Married,Less than $40K,Blue,35,3,2,2,1717,1156,561,4301,0.647,64,0.641,0.673
711487533,Attrited Customer,47,F,3,Unknown,Married,Less than $40K,Blue,38,3,3,2,1438.3,0,1438.3,1687,0.198,38,0.226,0
715306983,Attrited Customer,42,M,5,High School,Married,$60K - $80K,Blue,36,1,2,3,1866,0,1866,2833,0.798,42,0.355,0
712771233,Existing Customer,52,M,3,Unknown,Single,$80K - $120K,Blue,36,3,4,1,2516,1268,1248,4461,0.751,80,0.818,0.504
789637308,Attrited Customer,45,F,2,College,Divorced,$40K - $60K,Blue,39,4,3,4,3076,0,3076,2580,0.734,50,0.429,0
717247383,Existing Customer,48,M,4,Graduate,Single,$40K - $60K,Blue,36,5,2,3,7514,0,7514,4789,0.514,69,0.408,0
714842208,Existing Customer,52,F,2,Graduate,Married,$40K - $60K,Blue,36,6,4,2,2804,1782,1022,4357,0.698,69,0.605,0.636
794172033,Attrited Customer,58,F,1,Post-Graduate,Divorced,Less than $40K,Blue,52,4,1,3,1817,0,1817,2347,0.503,45,0.452,0
713592408,Existing Customer,43,F,3,High School,Married,Less than $40K,Blue,28,3,3,2,2590,0,2590,3391,0.63,66,0.833,0
709314408,Existing Customer,39,F,2,College,Single,$40K - $60K,Blue,29,5,3,1,4938,1593,3345,4516,0.7,82,0.783,0.323
715957233,Existing Customer,53,M,3,College,Single,$60K - $80K,Blue,36,5,1,1,19940,2018,17922,4694,0.42,75,0.786,0.101
719414658,Existing Customer,52,F,0,Graduate,Single,Unknown,Blue,36,3,4,1,12366,0,12366,4880,0.738,76,0.9,0
719632683,Existing Customer,40,M,3,Graduate,Single,$40K - $60K,Blue,30,6,3,3,2583,2235,348,4500,0.508,83,0.509,0.865
708136908,Existing Customer,62,F,0,Graduate,Single,Less than $40K,Blue,53,5,2,2,2616,801,1815,4655,0.719,68,0.511,0.306
721393083,Existing Customer,52,F,3,Unknown,Single,$40K - $60K,Blue,45,5,3,1,6053,577,5476,5035,0.85,64,1.37,0.095
714520233,Attrited Customer,59,F,0,Graduate,Married,Less than $40K,Blue,36,2,3,2,1708,0,1708,1992,0.443,38,0.357,0
709455108,Existing Customer,49,F,4,Unknown,Married,Less than $40K,Blue,33,3,2,1,2393,1667,726,3768,0.974,79,0.681,0.697
767058183,Existing Customer,53,F,1,Graduate,Divorced,Less than $40K,Blue,46,5,4,3,3424,1333,2091,4485,0.667,61,0.694,0.389
770800683,Existing Customer,48,F,3,Post-Graduate,Married,Less than $40K,Blue,35,3,3,3,2640,2133,507,4956,1.008,72,0.846,0.808
779651058,Existing Customer,59,F,0,Unknown,Single,$40K - $60K,Blue,42,6,2,2,1931,1409,522,4797,0.887,65,0.625,0.73
710443833,Existing Customer,50,M,2,Unknown,Single,$120K +,Blue,38,4,4,2,2123,995,1128,4516,0.626,78,0.625,0.469
717725433,Attrited Customer,54,F,2,Graduate,Married,$40K - $60K,Blue,44,3,4,2,1606,0,1606,2258,0.763,37,0.609,0
720600858,Existing Customer,41,M,4,Graduate,Married,$60K - $80K,Blue,26,5,2,2,5633,1395,4238,3695,0.542,75,0.63,0.248
717797658,Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,45,6,2,2,1438.3,740,698.3,4970,0.698,87,0.933,0.514
779458383,Existing Customer,50,F,3,High School,Married,Less than $40K,Blue,32,6,2,3,2590,2087,503,4248,0.7,73,0.78,0.806
788767983,Existing Customer,43,M,5,Unknown,Single,$60K - $80K,Blue,24,3,1,3,4556,0,4556,4273,0.961,82,0.64,0
711994458,Existing Customer,47,F,4,High School,Married,Unknown,Blue,39,6,4,0,1537,0,1537,4234,0.712,75,0.786,0
713948808,Existing Customer,55,M,3,High School,Single,$60K - $80K,Blue,47,3,2,2,1602,962,640,4873,0.834,97,0.764,0.6
710456658,Existing Customer,50,F,4,Graduate,Married,Less than $40K,Blue,31,4,2,1,2080,1799,281,5130,0.651,82,0.864,0.865
771531708,Existing Customer,46,F,2,Unknown,Single,Unknown,Blue,34,6,3,1,7565,887,6678,4683,0.81,87,0.642,0.117
713546883,Existing Customer,47,M,2,Graduate,Divorced,$60K - $80K,Blue,29,5,2,3,4786,1553,3233,5039,0.61,76,0.81,0.324
711447783,Existing Customer,53,F,2,Graduate,Single,Less than $40K,Blue,38,4,2,3,2375,1353,1022,5000,0.804,76,0.617,0.57
713746608,Existing Customer,48,F,2,High School,Married,Unknown,Blue,37,3,2,2,8446,908,7538,4240,0.604,67,0.763,0.108
718020408,Existing Customer,60,F,1,Graduate,Married,Less than $40K,Blue,36,3,4,3,1977,545,1432,4393,0.901,72,0.946,0.276
719475633,Existing Customer,42,M,3,Post-Graduate,Married,$80K - $120K,Blue,30,6,2,3,13908,0,13908,4319,0.719,81,0.976,0
719654283,Existing Customer,52,F,2,Graduate,Married,$40K - $60K,Silver,42,3,3,2,19220,0,19220,4642,0.997,81,0.761,0
720114633,Existing Customer,44,F,5,High School,Single,Less than $40K,Blue,30,3,3,1,2709,1726,983,5056,0.698,89,0.78,0.637
816315558,Existing Customer,38,M,1,High School,Single,$60K - $80K,Blue,33,5,4,1,1503,879,624,4439,0.776,77,0.604,0.585
712567083,Existing Customer,51,M,1,High School,Married,$80K - $120K,Blue,36,5,2,2,9186,0,9186,4986,0.658,88,0.76,0
711302883,Existing Customer,50,F,0,Graduate,Single,Less than $40K,Blue,46,3,2,2,2165,1392,773,4194,0.734,72,0.946,0.643
719775408,Existing Customer,41,F,4,High School,Single,Unknown,Blue,36,4,2,3,1438.3,0,1438.3,5020,0.585,85,0.7,0
712070208,Existing Customer,61,F,1,College,Single,Unknown,Blue,50,4,4,1,6673,2458,4215,4141,0.625,82,0.547,0.368
718641483,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,42,3,1,1,2404,1109,1295,4519,0.639,72,0.636,0.461
710690733,Attrited Customer,47,F,3,Graduate,Married,Less than $40K,Blue,35,4,3,2,1666,0,1666,2816,0.92,38,0.52,0
718441308,Existing Customer,41,M,2,Graduate,Single,$60K - $80K,Blue,31,3,1,3,8228,1935,6293,4933,0.627,68,0.545,0.235
772243833,Existing Customer,54,F,0,Doctorate,Single,Less than $40K,Blue,43,4,1,3,3186,968,2218,4077,0.696,75,0.63,0.304
711992133,Existing Customer,53,F,1,Uneducated,Married,Less than $40K,Blue,41,4,2,2,2596,868,1728,4801,0.743,72,0.714,0.334
779084208,Attrited Customer,43,F,3,High School,Divorced,Less than $40K,Blue,24,4,2,2,1662,613,1049,2326,0.868,31,0.55,0.369
715304958,Attrited Customer,42,F,3,Graduate,Single,Less than $40K,Blue,27,6,2,2,2053,0,2053,3053,0.866,50,0.562,0
713179083,Existing Customer,32,F,2,Uneducated,Single,Unknown,Blue,25,3,2,1,3193,1533,1660,4419,0.936,75,0.786,0.48
709836258,Existing Customer,45,F,4,Graduate,Married,Less than $40K,Blue,41,5,1,2,1927,1337,590,5127,0.667,81,0.653,0.694
715950483,Attrited Customer,39,F,1,Uneducated,Married,$40K - $60K,Blue,27,3,3,3,2821,725,2096,2397,0.704,35,0.296,0.257
798281808,Existing Customer,48,M,4,High School,Married,$60K - $80K,Blue,42,5,4,3,3879,1214,2665,5158,0.924,79,0.681,0.313
720414558,Existing Customer,56,F,2,Unknown,Married,Less than $40K,Blue,36,6,2,1,1971,922,1049,4827,0.762,84,0.867,0.468
713509908,Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,35,3,1,1,1755,1058,697,4719,0.697,90,0.8,0.603
711919608,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,36,4,3,2,2031,1720,311,2702,0.713,32,0.778,0.847
709993158,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,31,5,2,0,2330,1584,746,3917,0.78,71,0.651,0.68
767815233,Existing Customer,46,F,3,College,Married,Less than $40K,Blue,40,6,4,2,1438.3,0,1438.3,4283,0.714,88,0.833,0
717624708,Attrited Customer,59,M,2,High School,Divorced,Less than $40K,Blue,51,6,5,3,1438.3,0,1438.3,2589,0.734,49,0.69,0
720015183,Existing Customer,60,M,1,Graduate,Married,$120K +,Blue,46,6,3,1,5130,2048,3082,4601,0.776,88,0.76,0.399
778236858,Existing Customer,54,F,2,Graduate,Married,Unknown,Blue,42,4,1,1,11794,1018,10776,5547,0.898,87,0.706,0.086
789095958,Attrited Customer,50,M,1,Unknown,Single,$60K - $80K,Blue,38,4,3,3,7603,744,6859,2497,0.711,42,0.273,0.098
713736333,Attrited Customer,41,F,3,Uneducated,Married,$40K - $60K,Blue,36,1,3,4,3606,0,3606,1829,0.37,41,0.519,0
717836733,Existing Customer,49,F,1,Graduate,Married,Less than $40K,Blue,36,6,2,1,5153,1378,3775,4274,0.744,81,0.723,0.267
712619808,Existing Customer,47,F,3,College,Single,Less than $40K,Blue,36,3,2,1,2500,1169,1331,4265,0.638,87,0.812,0.468
712221408,Existing Customer,42,M,4,Graduate,Single,$40K - $60K,Blue,33,5,3,2,2654,1489,1165,4767,0.668,82,0.673,0.561
714213708,Attrited Customer,35,F,3,College,Single,Less than $40K,Blue,25,4,3,2,3611,2517,1094,2178,0.537,45,0.552,0.697
720289533,Existing Customer,47,F,4,Unknown,Married,Unknown,Blue,42,5,2,3,1882,1143,739,4536,0.638,85,0.889,0.607
709469658,Existing Customer,47,M,3,Unknown,Single,$80K - $120K,Blue,36,3,1,2,7421,0,7421,4353,0.708,75,0.786,0
772323033,Existing Customer,44,F,4,Graduate,Single,Less than $40K,Blue,33,3,2,2,4606,1556,3050,4363,0.676,78,0.66,0.338
742572558,Existing Customer,32,F,0,High School,Divorced,Unknown,Blue,25,5,3,1,12268,1165,11103,4905,0.832,82,0.822,0.095
718848183,Existing Customer,50,M,2,Post-Graduate,Married,$80K - $120K,Blue,42,6,1,1,9873,1276,8597,4613,0.791,82,0.745,0.129
719034183,Existing Customer,46,F,3,Graduate,Single,Less than $40K,Blue,38,5,1,3,1555,1366,189,5490,0.704,86,0.755,0.878
720142308,Attrited Customer,52,F,2,Graduate,Married,Less than $40K,Blue,36,5,3,4,2160,0,2160,2360,0.645,56,0.647,0
771872733,Existing Customer,38,M,0,Unknown,Married,$60K - $80K,Blue,26,5,2,1,3809,1521,2288,4666,0.692,69,0.865,0.399
718816158,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,33,3,3,3,5362,1984,3378,3851,0.664,87,0.642,0.37
720003558,Existing Customer,43,F,1,Graduate,Unknown,Less than $40K,Blue,32,4,4,3,1834,1416,418,5653,0.868,79,0.927,0.772
818993508,Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,47,4,4,2,2577,879,1698,5021,0.74,75,0.744,0.341
715672458,Existing Customer,47,M,5,Graduate,Single,$60K - $80K,Blue,36,6,3,2,2721,1264,1457,4557,0.796,71,0.972,0.465
789820308,Existing Customer,50,F,3,Graduate,Married,Less than $40K,Blue,40,3,2,2,2925,2065,860,3913,0.692,47,1.474,0.706
819688458,Attrited Customer,44,F,5,Graduate,Unknown,Less than $40K,Blue,39,6,3,2,1545,0,1545,2646,0.749,39,0.444,0
710785383,Attrited Customer,49,F,2,Graduate,Married,Less than $40K,Blue,39,3,3,1,2212,0,2212,2394,0.942,55,0.897,0
712837233,Existing Customer,46,M,2,High School,Single,$120K +,Blue,36,3,1,3,13001,1482,11519,3671,0.552,55,0.528,0.114
713597658,Attrited Customer,36,F,3,Uneducated,Single,Less than $40K,Blue,22,3,3,1,2784,2378,406,2021,0.525,57,0.676,0.854
713953383,Attrited Customer,50,M,1,Post-Graduate,Single,$60K - $80K,Blue,36,4,3,2,2317,0,2317,2214,0.734,41,0.519,0
716891583,Existing Customer,41,F,3,High School,Unknown,Less than $40K,Blue,36,5,2,0,1867,970,897,4537,0.828,60,1,0.52
716510658,Attrited Customer,50,F,0,Doctorate,Single,Less than $40K,Blue,38,4,3,3,2595,2353,242,2526,0.924,41,0.577,0.907
708125733,Existing Customer,46,F,2,College,Divorced,Less than $40K,Blue,36,4,3,1,1438.3,0,1438.3,4311,0.906,77,0.833,0
716484333,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,40,6,1,2,1696,1177,519,4410,0.686,84,0.826,0.694
708519108,Attrited Customer,46,F,1,Graduate,Married,Unknown,Blue,24,3,3,2,2694,1576,1118,2041,0.494,57,0.9,0.585
719740008,Attrited Customer,51,F,4,High School,Married,Less than $40K,Blue,41,3,3,4,2791,940,1851,2584,0.813,49,0.441,0.337
717087858,Existing Customer,51,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,2146,967,1179,4253,0.569,74,0.721,0.451
711605208,Attrited Customer,61,M,0,Uneducated,Married,$80K - $120K,Blue,43,3,3,5,1438.3,0,1438.3,1958,0.7,47,0.424,0
714882258,Existing Customer,38,F,2,College,Married,Unknown,Blue,36,6,1,2,1438.3,730,708.3,4583,0.921,67,0.914,0.508
792300858,Existing Customer,44,F,3,Graduate,Divorced,$40K - $60K,Blue,38,3,2,2,4269,1852,2417,4178,0.682,75,0.63,0.434
766550808,Existing Customer,45,F,3,Graduate,Married,$40K - $60K,Blue,38,3,6,1,4195,2440,1755,4430,0.889,72,0.714,0.582
718941183,Existing Customer,48,F,1,College,Married,Less than $40K,Blue,38,5,2,2,1832,748,1084,4376,0.879,87,0.812,0.408
708516558,Existing Customer,37,F,2,High School,Married,Less than $40K,Blue,36,3,2,1,2588,1782,806,4159,0.546,83,0.766,0.689
709350783,Existing Customer,63,F,0,Unknown,Single,Less than $40K,Blue,36,6,1,1,4847,1856,2991,4712,0.61,76,0.81,0.383
771230508,Existing Customer,46,F,4,College,Married,$40K - $60K,Blue,33,4,1,1,2423,429,1994,4717,0.625,80,0.739,0.177
710978058,Existing Customer,50,F,0,Uneducated,Single,$40K - $60K,Blue,41,6,2,3,7507,1697,5810,4651,1.098,71,1.029,0.226
713405133,Existing Customer,51,M,2,College,Married,$120K +,Blue,43,5,2,3,5232,1923,3309,4976,0.629,93,0.661,0.368
710723958,Existing Customer,43,F,3,Uneducated,Single,Unknown,Blue,32,5,1,1,1438.3,491,947.3,5016,0.494,86,0.593,0.341
823840458,Existing Customer,47,F,1,High School,Married,Unknown,Blue,43,4,2,2,1828,1517,311,4542,0.661,82,0.577,0.83
791754258,Existing Customer,49,F,5,Graduate,Married,Unknown,Blue,43,4,3,2,2557,2351,206,4342,0.807,73,1.147,0.919
789472833,Existing Customer,42,F,2,College,Divorced,Less than $40K,Blue,33,3,3,1,2283,1690,593,4377,0.874,64,0.488,0.74
711099408,Existing Customer,35,F,4,High School,Single,Less than $40K,Blue,25,5,2,3,2684,1658,1026,4657,0.669,76,1,0.618
745853283,Existing Customer,38,F,1,Graduate,Married,Unknown,Blue,31,3,1,3,7234,0,7234,5198,0.899,75,1.083,0
717790233,Existing Customer,37,F,2,College,Single,$40K - $60K,Blue,26,3,2,3,1438.3,743,695.3,4730,0.561,80,0.778,0.517
818791833,Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue,37,4,2,1,2730,1303,1427,4750,1.308,76,0.9,0.477
714981483,Existing Customer,50,F,3,High School,Married,Unknown,Blue,38,4,2,1,2808,1720,1088,5137,0.836,81,0.723,0.613
719373558,Existing Customer,42,F,3,Unknown,Single,Less than $40K,Blue,36,6,1,1,6275,0,6275,4308,0.79,75,0.786,0
823609383,Existing Customer,43,F,4,College,Unknown,$40K - $60K,Blue,39,4,1,3,1438.3,0,1438.3,4528,0.68,83,1.128,0
714408933,Attrited Customer,44,M,4,Graduate,Single,$80K - $120K,Blue,36,4,2,2,10834,0,10834,2249,0.522,51,0.594,0
713661933,Existing Customer,44,F,1,College,Married,Less than $40K,Blue,33,5,1,3,1522,0,1522,4835,0.783,70,0.489,0
716218908,Existing Customer,48,F,4,Doctorate,Single,Unknown,Blue,39,6,1,1,2845,919,1926,2635,0.652,43,1.263,0.323
818710233,Existing Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,36,6,2,3,2329,1271,1058,4382,0.729,70,0.667,0.546
719463708,Existing Customer,47,F,1,Uneducated,Single,$40K - $60K,Blue,34,5,1,3,2099,1164,935,4471,0.717,80,0.667,0.555
817958733,Existing Customer,42,F,2,Uneducated,Married,Unknown,Blue,37,6,1,1,5099,958,4141,4025,0.607,73,0.521,0.188
708397008,Existing Customer,54,F,4,Graduate,Married,Unknown,Blue,43,3,2,3,3805,821,2984,4326,0.807,67,0.811,0.216
720547533,Existing Customer,47,F,2,High School,Married,Unknown,Blue,32,3,2,1,11438,0,11438,4346,0.815,90,0.915,0
708780783,Existing Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,33,4,3,3,2434,1169,1265,4739,0.689,76,0.81,0.48
758178558,Existing Customer,44,F,3,Graduate,Single,Unknown,Blue,37,3,2,1,4703,1555,3148,4127,0.932,89,0.648,0.331
716237508,Existing Customer,44,F,5,High School,Married,Unknown,Blue,36,4,3,2,5254,2507,2747,4501,0.751,64,0.641,0.477
714735033,Existing Customer,45,F,5,Doctorate,Married,Less than $40K,Blue,34,4,2,2,1438.3,491,947.3,4376,0.708,84,0.787,0.341
709726158,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Blue,26,5,3,0,2206,1110,1096,5196,0.746,92,0.614,0.503
770909433,Existing Customer,50,F,2,College,Married,$40K - $60K,Blue,37,6,2,1,3600,1904,1696,4946,0.72,75,0.531,0.529
822121608,Existing Customer,46,M,2,High School,Unknown,$60K - $80K,Blue,42,3,3,2,7116,693,6423,4759,0.759,81,0.841,0.097
